poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,question_id,sample_size,population,population_full,tracking,created_at,url,url_article,url_topline,url_crosstab,source,partisan,race_id,cycle,office_type,seat_number,election_date,stage,nationwide_batch,ranked_choice_reallocated,hypothetical,party,answer,candidate_id,candidate_name,pct
88189,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Indiana,2024-09-12,2024-09-13,209629,1000,lv,lv,NA,9/17/24 09:24,https://emersoncollegepolling.com/indiana-september-2024-poll-trump-57-harris-40/,https://emersoncollegepolling.com/indiana-september-2024-poll-trump-57-harris-40/,NA,https://docs.google.com/spreadsheets/d/1DyXtvKL7EuVHKIh5v0v_c7oATHVrQXoe/edit?gid=2096770241#gid=2096770241,NA,NA,8797,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,57.9
88063,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,California,2024-09-03,2024-09-05,207931,815,lv,lv,NA,9/6/24 10:57,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=120587859#gid=120587859,NA,NA,NA,8762,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,60.8
88063,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,California,2024-09-03,2024-09-05,207931,815,lv,lv,NA,9/6/24 10:57,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=120587859#gid=120587859,NA,NA,NA,8762,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,38
88064,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Florida,2024-09-03,2024-09-05,207932,815,lv,lv,NA,9/6/24 10:57,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=869457523#gid=869457523,NA,NA,NA,8778,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,47.6
88064,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Florida,2024-09-03,2024-09-05,207932,815,lv,lv,NA,9/6/24 10:57,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=869457523#gid=869457523,NA,NA,NA,8778,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,51.1
88065,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Texas,2024-09-03,2024-09-05,207933,845,lv,lv,NA,9/6/24 10:57,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=1341463146#gid=1341463146,NA,NA,NA,8889,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,48
88065,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Texas,2024-09-03,2024-09-05,207933,845,lv,lv,NA,9/6/24 10:57,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=1341463146#gid=1341463146,NA,NA,NA,8889,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,50.9
88066,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Ohio,2024-09-03,2024-09-05,207934,945,lv,lv,NA,9/6/24 10:57,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=793324660#gid=793324660,NA,NA,NA,8863,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,44.7
88066,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Ohio,2024-09-03,2024-09-05,207934,945,lv,lv,NA,9/6/24 10:57,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=793324660#gid=793324660,NA,NA,NA,8863,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,54.3
88035,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,NA,2024-09-03,2024-09-04,207867,1000,lv,lv,NA,9/5/24 13:36,https://emersoncollegepolling.com/september-2024-national-poll-harris-49-trump-47/,https://emersoncollegepolling.com/september-2024-national-poll-harris-49-trump-47/,NA,https://docs.google.com/spreadsheets/d/17TDDNbicD2zUFBMP1zGGMpBNTdGrpiNA/edit?gid=62499096#gid=62499096,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,51.3
88035,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,NA,2024-09-03,2024-09-04,207867,1000,lv,lv,NA,9/5/24 13:36,https://emersoncollegepolling.com/september-2024-national-poll-harris-49-trump-47/,https://emersoncollegepolling.com/september-2024-national-poll-harris-49-trump-47/,NA,https://docs.google.com/spreadsheets/d/17TDDNbicD2zUFBMP1zGGMpBNTdGrpiNA/edit?gid=62499096#gid=62499096,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,47.6
87935,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Arizona,2024-08-25,2024-08-28,207317,720,lv,lv,NA,8/29/24 09:39,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,NA,https://docs.google.com/spreadsheets/d/1avNPN-pqfUoYgdSHu8Icaa12kUyj7On8/edit?gid=82563413#gid=82563413,NA,NA,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,47.5
87935,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Arizona,2024-08-25,2024-08-28,207317,720,lv,lv,NA,8/29/24 09:39,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,NA,https://docs.google.com/spreadsheets/d/1avNPN-pqfUoYgdSHu8Icaa12kUyj7On8/edit?gid=82563413#gid=82563413,NA,NA,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,51.2
87936,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Michigan,2024-08-25,2024-08-28,207319,800,lv,lv,NA,8/29/24 09:39,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,NA,https://docs.google.com/spreadsheets/d/1avNPN-pqfUoYgdSHu8Icaa12kUyj7On8/edit?gid=82563413#gid=82563413,NA,NA,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,51.2
87936,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Michigan,2024-08-25,2024-08-28,207319,800,lv,lv,NA,8/29/24 09:39,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,NA,https://docs.google.com/spreadsheets/d/1avNPN-pqfUoYgdSHu8Icaa12kUyj7On8/edit?gid=82563413#gid=82563413,NA,NA,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,47.6
87937,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Nevada,2024-08-25,2024-08-28,207321,1168,lv,lv,NA,8/29/24 09:39,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,NA,https://docs.google.com/spreadsheets/d/1avNPN-pqfUoYgdSHu8Icaa12kUyj7On8/edit?gid=82563413#gid=82563413,NA,NA,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,49.4
87937,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Nevada,2024-08-25,2024-08-28,207321,1168,lv,lv,NA,8/29/24 09:39,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,NA,https://docs.google.com/spreadsheets/d/1avNPN-pqfUoYgdSHu8Icaa12kUyj7On8/edit?gid=82563413#gid=82563413,NA,NA,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,48.8
87938,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Pennsylvania,2024-08-25,2024-08-28,207320,950,lv,lv,NA,8/29/24 09:39,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,NA,https://docs.google.com/spreadsheets/d/1avNPN-pqfUoYgdSHu8Icaa12kUyj7On8/edit?gid=82563413#gid=82563413,NA,NA,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,49.4
87938,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Pennsylvania,2024-08-25,2024-08-28,207320,950,lv,lv,NA,8/29/24 09:39,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,NA,https://docs.google.com/spreadsheets/d/1avNPN-pqfUoYgdSHu8Icaa12kUyj7On8/edit?gid=82563413#gid=82563413,NA,NA,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,49.4
87939,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Wisconsin,2024-08-25,2024-08-28,207323,850,lv,lv,NA,8/29/24 09:39,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,NA,https://docs.google.com/spreadsheets/d/1avNPN-pqfUoYgdSHu8Icaa12kUyj7On8/edit?gid=82563413#gid=82563413,NA,NA,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,49.1
87939,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Wisconsin,2024-08-25,2024-08-28,207323,850,lv,lv,NA,8/29/24 09:39,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,NA,https://docs.google.com/spreadsheets/d/1avNPN-pqfUoYgdSHu8Icaa12kUyj7On8/edit?gid=82563413#gid=82563413,NA,NA,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,49.8
87943,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,North Carolina,2024-08-25,2024-08-28,207322,775,lv,lv,NA,8/29/24 09:39,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,NA,https://docs.google.com/spreadsheets/d/1avNPN-pqfUoYgdSHu8Icaa12kUyj7On8/edit?gid=82563413#gid=82563413,NA,NA,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,49
87943,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,North Carolina,2024-08-25,2024-08-28,207322,775,lv,lv,NA,8/29/24 09:39,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,NA,https://docs.google.com/spreadsheets/d/1avNPN-pqfUoYgdSHu8Icaa12kUyj7On8/edit?gid=82563413#gid=82563413,NA,NA,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,49.9
87944,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Georgia,2024-08-25,2024-08-28,207318,800,lv,lv,NA,8/29/24 09:39,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,NA,https://docs.google.com/spreadsheets/d/1avNPN-pqfUoYgdSHu8Icaa12kUyj7On8/edit?gid=82563413#gid=82563413,NA,NA,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,50.1
87944,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Georgia,2024-08-25,2024-08-28,207318,800,lv,lv,NA,8/29/24 09:39,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,https://emersoncollegepolling.com/august-2024-swing-state-polls-toss-up-presidential-election-in-swing-states/,NA,https://docs.google.com/spreadsheets/d/1avNPN-pqfUoYgdSHu8Icaa12kUyj7On8/edit?gid=82563413#gid=82563413,NA,NA,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,49
87882,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,New Mexico,2024-08-20,2024-08-22,206738,965,rv,rv,NA,8/23/24 09:44,https://emersoncollegepolling.com/new-mexico-2024-harris-52-trump-42/,https://emersoncollegepolling.com/new-mexico-2024-harris-52-trump-42/,NA,https://docs.google.com/spreadsheets/d/19sdRc0tEWp9eZRE19OV7Wgtm0CUj3mzN/edit?gid=755974594#gid=755974594,NA,NA,8854,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,53.6
87882,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,New Mexico,2024-08-20,2024-08-22,206738,965,rv,rv,NA,8/23/24 09:44,https://emersoncollegepolling.com/new-mexico-2024-harris-52-trump-42/,https://emersoncollegepolling.com/new-mexico-2024-harris-52-trump-42/,NA,https://docs.google.com/spreadsheets/d/19sdRc0tEWp9eZRE19OV7Wgtm0CUj3mzN/edit?gid=755974594#gid=755974594,NA,NA,8854,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,46.4
87882,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,New Mexico,2024-08-20,2024-08-22,206739,965,rv,rv,NA,8/23/24 09:44,https://emersoncollegepolling.com/new-mexico-2024-harris-52-trump-42/,https://emersoncollegepolling.com/new-mexico-2024-harris-52-trump-42/,NA,https://docs.google.com/spreadsheets/d/19sdRc0tEWp9eZRE19OV7Wgtm0CUj3mzN/edit?gid=755974594#gid=755974594,NA,NA,8854,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Harris,16661,Kamala Harris,51
87882,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,New Mexico,2024-08-20,2024-08-22,206739,965,rv,rv,NA,8/23/24 09:44,https://emersoncollegepolling.com/new-mexico-2024-harris-52-trump-42/,https://emersoncollegepolling.com/new-mexico-2024-harris-52-trump-42/,NA,https://docs.google.com/spreadsheets/d/19sdRc0tEWp9eZRE19OV7Wgtm0CUj3mzN/edit?gid=755974594#gid=755974594,NA,NA,8854,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,40.2
87882,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,New Mexico,2024-08-20,2024-08-22,206739,965,rv,rv,NA,8/23/24 09:44,https://emersoncollegepolling.com/new-mexico-2024-harris-52-trump-42/,https://emersoncollegepolling.com/new-mexico-2024-harris-52-trump-42/,NA,https://docs.google.com/spreadsheets/d/19sdRc0tEWp9eZRE19OV7Wgtm0CUj3mzN/edit?gid=755974594#gid=755974594,NA,NA,8854,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,Kennedy,31042,Robert F. Kennedy,3.4
87882,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,New Mexico,2024-08-20,2024-08-22,206739,965,rv,rv,NA,8/23/24 09:44,https://emersoncollegepolling.com/new-mexico-2024-harris-52-trump-42/,https://emersoncollegepolling.com/new-mexico-2024-harris-52-trump-42/,NA,https://docs.google.com/spreadsheets/d/19sdRc0tEWp9eZRE19OV7Wgtm0CUj3mzN/edit?gid=755974594#gid=755974594,NA,NA,8854,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,West,31097,Cornel West,0.2
87882,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,New Mexico,2024-08-20,2024-08-22,206739,965,rv,rv,NA,8/23/24 09:44,https://emersoncollegepolling.com/new-mexico-2024-harris-52-trump-42/,https://emersoncollegepolling.com/new-mexico-2024-harris-52-trump-42/,NA,https://docs.google.com/spreadsheets/d/19sdRc0tEWp9eZRE19OV7Wgtm0CUj3mzN/edit?gid=755974594#gid=755974594,NA,NA,8854,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,GRE,Stein,31116,Jill Stein,0.3
87882,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,New Mexico,2024-08-20,2024-08-22,206739,965,rv,rv,NA,8/23/24 09:44,https://emersoncollegepolling.com/new-mexico-2024-harris-52-trump-42/,https://emersoncollegepolling.com/new-mexico-2024-harris-52-trump-42/,NA,https://docs.google.com/spreadsheets/d/19sdRc0tEWp9eZRE19OV7Wgtm0CUj3mzN/edit?gid=755974594#gid=755974594,NA,NA,8854,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,LIB,Oliver,31790,Chase Oliver,0.2
87797,1102,Emerson,2180,RealClearPennsylvania,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Pennsylvania,2024-08-13,2024-08-14,206163,1000,lv,lv,NA,8/16/24 12:42,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-49-harris-48/,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-49-harris-48/,NA,https://docs.google.com/spreadsheets/d/1aQ9ATyvllyEiqC0WeoAlx9nqFge1gRmY/edit?gid=1059491322#gid=1059491322,NA,NA,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,49.3
87797,1102,Emerson,2180,RealClearPennsylvania,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Pennsylvania,2024-08-13,2024-08-14,206163,1000,lv,lv,NA,8/16/24 12:42,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-49-harris-48/,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-49-harris-48/,NA,https://docs.google.com/spreadsheets/d/1aQ9ATyvllyEiqC0WeoAlx9nqFge1gRmY/edit?gid=1059491322#gid=1059491322,NA,NA,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,50.7
87797,1102,Emerson,2180,RealClearPennsylvania,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Pennsylvania,2024-08-13,2024-08-14,206164,1000,lv,lv,NA,8/16/24 12:42,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-49-harris-48/,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-49-harris-48/,NA,https://docs.google.com/spreadsheets/d/1aQ9ATyvllyEiqC0WeoAlx9nqFge1gRmY/edit?gid=1059491322#gid=1059491322,NA,NA,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Harris,16661,Kamala Harris,46.8
87797,1102,Emerson,2180,RealClearPennsylvania,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Pennsylvania,2024-08-13,2024-08-14,206164,1000,lv,lv,NA,8/16/24 12:42,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-49-harris-48/,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-49-harris-48/,NA,https://docs.google.com/spreadsheets/d/1aQ9ATyvllyEiqC0WeoAlx9nqFge1gRmY/edit?gid=1059491322#gid=1059491322,NA,NA,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,47.4
87797,1102,Emerson,2180,RealClearPennsylvania,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Pennsylvania,2024-08-13,2024-08-14,206164,1000,lv,lv,NA,8/16/24 12:42,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-49-harris-48/,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-49-harris-48/,NA,https://docs.google.com/spreadsheets/d/1aQ9ATyvllyEiqC0WeoAlx9nqFge1gRmY/edit?gid=1059491322#gid=1059491322,NA,NA,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,Kennedy,31042,Robert F. Kennedy,2.8
87797,1102,Emerson,2180,RealClearPennsylvania,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Pennsylvania,2024-08-13,2024-08-14,206164,1000,lv,lv,NA,8/16/24 12:42,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-49-harris-48/,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-49-harris-48/,NA,https://docs.google.com/spreadsheets/d/1aQ9ATyvllyEiqC0WeoAlx9nqFge1gRmY/edit?gid=1059491322#gid=1059491322,NA,NA,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,West,31097,Cornel West,0.3
87797,1102,Emerson,2180,RealClearPennsylvania,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Pennsylvania,2024-08-13,2024-08-14,206164,1000,lv,lv,NA,8/16/24 12:42,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-49-harris-48/,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-49-harris-48/,NA,https://docs.google.com/spreadsheets/d/1aQ9ATyvllyEiqC0WeoAlx9nqFge1gRmY/edit?gid=1059491322#gid=1059491322,NA,NA,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,GRE,Stein,31116,Jill Stein,0.3
87797,1102,Emerson,2180,RealClearPennsylvania,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Pennsylvania,2024-08-13,2024-08-14,206164,1000,lv,lv,NA,8/16/24 12:42,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-49-harris-48/,https://emersoncollegepolling.com/pennsylvania-2024-poll-trump-49-harris-48/,NA,https://docs.google.com/spreadsheets/d/1aQ9ATyvllyEiqC0WeoAlx9nqFge1gRmY/edit?gid=1059491322#gid=1059491322,NA,NA,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,LIB,Oliver,31790,Chase Oliver,0.2
87781,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,NA,2024-08-12,2024-08-14,206012,1000,lv,lv,NA,8/15/24 09:31,https://emersoncollegepolling.com/august-2024-national-poll-harris-50-trump-46/,https://emersoncollegepolling.com/august-2024-national-poll-harris-50-trump-46/,NA,https://docs.google.com/spreadsheets/d/1DtCAcUi-gQi-imKgXR4N_NJkgLbwBEYA/edit?gid=1111959950#gid=1111959950,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,52.3
87781,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,NA,2024-08-12,2024-08-14,206012,1000,lv,lv,NA,8/15/24 09:31,https://emersoncollegepolling.com/august-2024-national-poll-harris-50-trump-46/,https://emersoncollegepolling.com/august-2024-national-poll-harris-50-trump-46/,NA,https://docs.google.com/spreadsheets/d/1DtCAcUi-gQi-imKgXR4N_NJkgLbwBEYA/edit?gid=1111959950#gid=1111959950,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,47.7
